archive_item,archive_name,issue_code,year,variant,normalized_title,representative_title,source_kinds,confidence,content_kind,clean_reason,game_id,source_title,source_normalized_title,observed_title_variants,source_normalized_variants,occurrence_count_in_issue,content_class,content_form,content_kinds_merged,content_forms_merged,cleanup_flags,merge_confidence,match_status,match_confidence,canonical_title,canonical_slug,entity_type,release_year,wikipedia_url,wikidata_id,wikidata_url,categories,genres,themes,match_action,match_notes,data_quality_score
cbs-2000-09,2007/CBS062007DVDGold.7z,CBS062007DVDGold,2007,DVDGold,penumbra im halbschatten,Penumbra Im Halbschatten,disc-metadata-value,high,unknown,multiword,penumbraimhalbschatten,Penumbra Im Halbschatten,penumbra im halbschatten,Penumbra Im Halbschatten,penumbra im halbschatten,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Penumbra+Im+Halbschatten&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVDGold.7z,CBS062007DVDGold,2007,DVDGold,police story,Police Story,disc-metadata-value,high,unknown,multiword,policestory,Police Story,police story,Police Story,police story,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Police+Story&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVDGold.7z,CBS062007DVDGold,2007,DVDGold,torchance,Torchance,disc-metadata-value,high,unknown,singleword-titlecase,torchance,Torchance,torchance,Torchance,torchance,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Torchance&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,assault heroes,Assault Heroes,disc-metadata-value,high,unknown,multiword,assaultheroes,Assault Heroes,assault heroes,Assault Heroes,assault heroes,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,auto cross racing,Auto Cross Racing,disc-metadata-value,high,unknown,multiword,autocrossracing,Auto Cross Racing,auto cross racing,Auto Cross Racing,auto cross racing,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Auto+Cross+Racing&language=de&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,die siedler 6 aufstiegeines knigreichsv 15,Die Siedler 6 Aufstiegeines Knigreichsv 15,disc-metadata-value,high,unknown,multiword,diesiedler6aufstiegeinesknigreichsv15,Die Siedler6 Aufstiegeines Knigreichsv15,die siedler6 aufstiegeines knigreichsv15,Die Siedler6 Aufstiegeines Knigreichsv15,die siedler6 aufstiegeines knigreichsv15,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,frontlines fuelof warv 102,Frontlines Fuelof Warv 102,disc-metadata-value,high,unknown,multiword,frontlinesfuelofwarv102,Frontlines Fuelof Warv102,frontlines fuelof warv102,Frontlines Fuelof Warv102,frontlines fuelof warv102,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,fussball manager 2008,Fußball Manager 2008,disc-metadata-value,high,unknown,multiword,fussballmanager2008,Fußball Manager 2008,fu ball manager2008,Fußball Manager 2008 v 8 0; Fußball Manager 2008,fu ball manager2008v 8 0; fu ball manager2008,2,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Fu%C3%9Fball+Manager+2008&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,imperium romanum,Imperium Romanum,disc-metadata-value,high,unknown,multiword,imperiumromanum,Imperium Romanum v 1,imperium romanum v 1,Imperium Romanum v 1,imperium romanum v 1,1,game,game_title,unknown,game_title,stripped_version_suffix,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,imperium romanumv 102,Imperium Romanumv 102,disc-metadata-value,high,unknown,multiword,imperiumromanumv102,Imperium Romanumv102,imperium romanumv102,Imperium Romanumv102,imperium romanumv102,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,jeithonas,Jeithonas,disc-metadata-value,high,unknown,singleword-titlecase,jeithonas,Jeithonas,jeithonas,Jeithonas,jeithonas,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,medalof honor airbornev 13,Medalof Honor Airbornev 13,disc-metadata-value,high,unknown,multiword,medalofhonorairbornev13,Medalof Honor Airbornev13,medalof honor airbornev13,Medalof Honor Airbornev13,medalof honor airbornev13,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,my gamers cam,My Gamers Cam,disc-metadata-value,high,unknown,multiword,mygamerscam,My Gamers Cam,my gamers cam,My Gamers Cam,my gamers cam,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=My+Gamers+Cam&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,penumbra black plague,Penumbra Black Plague,disc-metadata-value,high,unknown,multiword,penumbrablackplague,Penumbra Black Plague v 1 0,penumbra black plague v 1 0,Penumbra Black Plague v 1 0,penumbra black plague v 1 0,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Penumbra+Black+Plague&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,penumbra black plaguev 101,Penumbra Black Plaguev 101,disc-metadata-value,high,unknown,multiword,penumbrablackplaguev101,Penumbra Black Plaguev101,penumbra black plaguev101,Penumbra Black Plaguev101,penumbra black plaguev101,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,ports of call deluxe 2008,Ports of Call Deluxe 2008,disc-metadata-value,high,unknown,multiword,portsofcalldeluxe2008,Ports of Call Deluxe 2008,ports of call deluxe2008,Ports of Call Deluxe 2008; Portsof Call Deluxe2008,ports of call deluxe2008; portsof call deluxe2008,2,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Ports+of+Call+Deluxe+2008&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,sim city societies,Sim City Societies,disc-metadata-value,high,unknown,multiword,simcitysocieties,Sim City Societies v 1 02,sim city societies v 1 02,Sim City Societies v 1 02; Sim City Societiesv102119,sim city societies v 1 02; sim city societiesv102119,2,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,so blonde,So Blonde,disc-metadata-value,high,unknown,multiword,soblonde,So Blonde,so blonde,So Blonde,so blonde,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=So+Blonde&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,supertuxkart,SuperTuxKart,disc-metadata-value,high,unknown,multiword,supertuxkart,Super Tux Kart,super tux kart,Super Tux Kart,super tux kart,1,game,game_title,unknown,game_title,display_title_backfilled_from_canonical,high,matched,high,SuperTuxKart,supertuxkart,game,2004,https://en.wikipedia.org/wiki/SuperTuxKart,Q971909,https://www.wikidata.org/wiki/Q971909,racing,kart racing game; mascot racer; racing video game,,retained_best_alias_match,,92
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,taleofa hero,Taleofa Hero,disc-metadata-value,high,unknown,multiword,taleofahero,Taleofa Hero,taleofa hero,Taleofa Hero,taleofa hero,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,the witcher,The Witcher,disc-metadata-value,high,unknown,multiword,thewitcher,The Witcher v 1,the witcher v 1,The Witcher v 1,the witcher v 1,1,game,game_title,unknown,game_title,stripped_version_suffix,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,timanfaya verschollen in den feuerbergen,Timanfaya Verschollen in den Feuerbergen,disc-metadata-value,high,unknown,multiword,timanfayaverschollenindenfeuerbergen,Timanfaya Verschollen in den Feuerbergen,timanfaya verschollen in den feuerbergen,Timanfaya Verschollen in den Feuerbergen; Timanfaya Verscholleninden Feuerbergen,timanfaya verschollen in den feuerbergen; timanfaya verscholleninden feuerbergen,2,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,wall e der letzterumtdie erdeauf,Wall E Der Letzterumtdie Erdeauf,disc-metadata-value,high,unknown,multiword,wallederletzterumtdieerdeauf,Wall EDer Letzterumtdie Erdeauf,wall eder letzterumtdie erdeauf,Wall EDer Letzterumtdie Erdeauf,wall eder letzterumtdie erdeauf,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Wall+EDer+Letzterumtdie+Erdeauf&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,war leaders clashof nationsv 101,War Leaders Clashof Nationsv 101,disc-metadata-value,high,unknown,multiword,warleadersclashofnationsv101,War Leaders Clashof Nationsv101,war leaders clashof nationsv101,War Leaders Clashof Nationsv101,war leaders clashof nationsv101,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,windchaser,Windchaser,disc-metadata-value,high,unknown,singleword-titlecase,windchaser,Windchaser,windchaser,Windchaser,windchaser,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Windchaser&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVD.7z,CBS062008DVD,2008,DVD,world poker championship 2 final table showdown,World Poker Championship 2 Final Table Showdown,disc-metadata-value,high,unknown,multiword,worldpokerchampionship2finaltableshowdown,World Poker Championship 2 Final Table Showdown,world poker championship 2 final table showdown,World Poker Championship 2 Final Table Showdown; World Poker Championship2 Final Table Showdown,world poker championship 2 final table showdown; world poker championship2 final table showdown,2,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=World+Poker+Championship+2+Final+Table+Showdown&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVDGold.7z,CBS062008DVDGold,2008,DVDGold,alien arena,Alien Arena,disc-metadata-value,high,unknown,multiword,alienarena,Alien Arena,alien arena,Alien Arena,alien arena,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2008/CBS062008DVDGold.7z,CBS062008DVDGold,2008,DVDGold,lost empire immortals,Lost Empire Immortals,disc-metadata-value,high,unknown,multiword,lostempireimmortals,Lost Empire Immortals,lost empire immortals,Lost Empire Immortals,lost empire immortals,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Lost+Empire+Immortals&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVDGold.7z,CBS062008DVDGold,2008,DVDGold,microsoft combat flight simulator,Microsoft Combat Flight Simulator,disc-metadata-value,high,unknown,multiword,microsoftcombatflightsimulator,Microsoft Combat Flight Simulator,microsoft combat flight simulator,Microsoft Combat Flight Simulator,microsoft combat flight simulator,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Microsoft+Combat+Flight+Simulator&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVDGold.7z,CBS062008DVDGold,2008,DVDGold,savage a tortured soul,Savage A Tortured Soul,disc-metadata-value,high,unknown,multiword,savageatorturedsoul,Savage ATortured Soul,savage atortured soul,Savage ATortured Soul,savage atortured soul,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Savage+ATortured+Soul&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS062008DVDGold.7z,CBS062008DVDGold,2008,DVDGold,uefa euro,UEFA Euro,disc-metadata-value,high,unknown,singleword-titlecase,uefaeuro,UEFAEuro,uefaeuro,UEFAEuro,uefaeuro,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=UEFAEuro&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2000/CBS072000.7z,CBS072000,2000,CD,castrol honda super bike,Castrol Honda Super Bike,vollversion-fullversion,high,full_version,vollversion-fullversion,castrolhondasuperbike,Castrol Honda Super Bike,castrol honda super bike,Castrol Honda Super Bike,castrol honda super bike,1,game,full_version_game,full_version,full_version_game,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Castrol+Honda+Super+Bike&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
